latitude,longitude,subset,is_crop,crops_2020,island,acreage
19.51758854,-155.12858101,training,1.0,Diversified Crop,Big Island,12.94489956
19.52441145,-155.13229083,training,0.0,Flowers / Foliage / Landscape,Big Island,5.83277988
19.52242516,-155.14764367,training,1.0,Diversified Crop,Big Island,2.49257994
19.52341832,-155.13353109,training,1.0,Diversified Crop,Big Island,12.13409996
19.52613592,-155.13151239,training,0.0,Pasture,Big Island,24.81220055
19.5243725,-155.15155361,training,1.0,Coffee,Big Island,5.634379859999999
19.52744711,-155.14677798,training,1.0,Diversified Crop,Big Island,1.24691999
19.52731567,-155.14573492,training,1.0,Diversified Crop,Big Island,1.79206002
19.52664921,-155.14602219,training,1.0,Diversified Crop,Big Island,1.48062003
19.52358029,-155.14139317,training,0.0,Pasture,Big Island,178.54400635000002
19.5297475,-155.12844475,training,0.0,Pasture,Big Island,25.93499947
19.53223034,-155.12213149,training,0.0,Pasture,Big Island,198.60800171
19.53684868,-155.1269368,training,0.0,Pasture,Big Island,10.12129974
19.53246878,-155.13208573,training,0.0,Pasture,Big Island,10.97900009
19.53936516,-155.14942163,training,0.0,Pasture,Big Island,154.16999817
19.54929942,-155.14723794,training,0.0,Flowers / Foliage / Landscape,Big Island,4.11606979
19.54833155,-155.14661548,training,0.0,Flowers / Foliage / Landscape,Big Island,2.65054011
19.5415022,-155.13278101,training,0.0,Pasture,Big Island,116.33399963
19.54830415,-155.13884116,training,0.0,Pasture,Big Island,19.58550072
19.55465488,-155.13902013,training,0.0,Pasture,Big Island,44.45029831
19.55174259,-155.14134045,training,0.0,Pasture,Big Island,24.88349915
19.55388927,-155.14572753,training,0.0,Pasture,Big Island,3.95572996
19.55591432,-155.14527922,training,0.0,Pasture,Big Island,14.41090012
19.56071628,-155.14483652,training,0.0,Pasture,Big Island,38.46829987
19.56274598,-155.15116661,training,0.0,Pasture,Big Island,48.97050095
19.56755166,-155.14962731,training,0.0,Pasture,Big Island,16.12479973
19.56912138,-155.15111171,training,0.0,Pasture,Big Island,7.25634003
19.57021321,-155.14606852,training,0.0,Pasture,Big Island,23.53960037
19.57236032,-155.14779501,training,0.0,Pasture,Big Island,17.989900589999998
19.58170359,-155.13644892,training,0.0,Pasture,Big Island,9.09667969
19.58025423,-155.13365767,training,0.0,Pasture,Big Island,45.69900131
19.58410069,-155.13623269,training,1.0,Diversified Crop,Big Island,2.16096997
19.58566104,-155.133323,training,1.0,Diversified Crop,Big Island,0.94479799
19.67652095,-155.17204571,training,0.0,Pasture,Big Island,61.1814003
19.68281996,-155.16285111,training,0.0,Pasture,Big Island,4.23250008
19.69501564,-155.12977595,training,1.0,Diversified Crop,Big Island,0.41172799
19.69444265,-155.12980497,training,1.0,Diversified Crop,Big Island,0.53987598
19.6939172,-155.12978762,training,1.0,Diversified Crop,Big Island,0.23670299
19.69406603,-155.13256391,training,1.0,Diversified Crop,Big Island,17.17700005
19.69443238,-155.1304774,training,1.0,Tropical Fruits,Big Island,3.86221004
19.69246143,-155.12609437,training,1.0,Tropical Fruits,Big Island,3.00757003
19.65389303,-155.13269959,training,1.0,Diversified Crop,Big Island,1.68525004
19.45071923,-155.26181184,training,0.0,Pasture,Big Island,2072.31005859
19.55545227,-155.12046456,training,0.0,Pasture,Big Island,1856.11999512
19.54368522,-155.10480369,training,0.0,Pasture,Big Island,865.0460205100001
19.53388846,-155.11416708,training,1.0,Tropical Fruits,Big Island,15.16790009
19.53563421,-155.11650155,training,1.0,Tropical Fruits,Big Island,10.3991003
19.53663363,-155.11760086,training,1.0,Tropical Fruits,Big Island,11.77340031
19.53751935,-155.11863474,training,1.0,Tropical Fruits,Big Island,4.16609001
19.52417882,-155.10348897,training,1.0,Diversified Crop,Big Island,2.32224011
19.52210682,-155.09866634,training,1.0,Diversified Crop,Big Island,7.48440981
19.55296599,-155.10307516,training,0.0,Flowers / Foliage / Landscape,Big Island,1.20967996
19.5570788,-155.10285308,training,0.0,Flowers / Foliage / Landscape,Big Island,4.37804985
19.55768876,-155.10104839,training,0.0,Flowers / Foliage / Landscape,Big Island,2.53862
19.55843986,-155.10194989,training,0.0,Flowers / Foliage / Landscape,Big Island,11.69019985
19.55769532,-155.09149049,training,0.0,Pasture,Big Island,261.89199829
19.55577269,-155.08937109,training,1.0,Banana,Big Island,4.78437996
19.56041799,-155.09366319,training,0.0,Flowers / Foliage / Landscape,Big Island,2.53913999
19.56225705,-155.09753255,training,1.0,Diversified Crop,Big Island,3.95747995
19.56487419,-155.09190104,training,1.0,Diversified Crop,Big Island,2.12276006
19.59745786,-155.10341004,training,1.0,Tropical Fruits,Big Island,12.15240002
19.60187059,-155.10652677,training,1.0,Macadamia Nuts,Big Island,20.25589943
19.60036669,-155.10867979,training,1.0,Macadamia Nuts,Big Island,18.90399933
19.60103618,-155.10757258,training,1.0,Macadamia Nuts,Big Island,19.33040047
19.59478438,-155.10159275,training,1.0,Tropical Fruits,Big Island,11.91689968
19.59390314,-155.10543272,training,1.0,Tropical Fruits,Big Island,15.80679989
19.59869931,-155.11301599,training,1.0,Macadamia Nuts,Big Island,15.63630009
19.61597505,-155.07658252,training,1.0,Macadamia Nuts,Big Island,289.16000366000003
19.6039106,-155.0801655,training,1.0,Macadamia Nuts,Big Island,14.9307003
19.60755541,-155.09171886,training,1.0,Macadamia Nuts,Big Island,175.39500427000002
19.61008399,-155.08700788,training,1.0,Macadamia Nuts,Big Island,264.62399292
19.61384944,-155.08214791,training,1.0,Macadamia Nuts,Big Island,257.57501221
19.60909225,-155.069798,training,1.0,Tropical Fruits,Big Island,10.81389999
19.62260543,-155.07241291,training,1.0,Papaya,Big Island,3.3747201
19.61471871,-155.07176255,training,1.0,Papaya,Big Island,28.47509956
19.62537903,-155.06719084,training,1.0,Papaya,Big Island,6.59366989
19.62247612,-155.06708087,training,1.0,Papaya,Big Island,89.86769867
19.61957682,-155.07127559,training,1.0,Papaya,Big Island,59.16360092
19.63133251,-155.06590407,training,1.0,Papaya,Big Island,186.29600525
19.6311501,-155.06054409,training,1.0,Papaya,Big Island,19.5156002
19.63551938,-155.05682262,training,1.0,Papaya,Big Island,9.91401005
19.63635578,-155.057538,training,1.0,Papaya,Big Island,12.79129982
19.6364158,-155.05973214,training,1.0,Papaya,Big Island,3.21640992
19.63742419,-155.0609855,training,1.0,Papaya,Big Island,2.01180005
19.63802084,-155.06046125,training,1.0,Papaya,Big Island,0.65807402
19.63846631,-155.05830933,training,1.0,Papaya,Big Island,3.22624993
19.63902855,-155.05617916,training,1.0,Papaya,Big Island,3.89654994
19.63845772,-155.05532606,training,1.0,Papaya,Big Island,4.66465998
19.63780361,-155.05366511,training,1.0,Papaya,Big Island,10.92980003
19.63969739,-155.05334338,training,1.0,Papaya,Big Island,5.73565006
19.64150316,-155.05372241,training,1.0,Papaya,Big Island,6.03157997
19.64259749,-155.05093852,training,1.0,Papaya,Big Island,3.85025001
19.64133464,-155.05032527,training,1.0,Papaya,Big Island,24.43729973
19.64579403,-155.05238241,training,0.0,Flowers / Foliage / Landscape,Big Island,5.917960170000001
19.64719591,-155.05337511,training,0.0,Flowers / Foliage / Landscape,Big Island,5.403029920000001
19.64776814,-155.0524158,training,0.0,Flowers / Foliage / Landscape,Big Island,3.10987997
19.64647493,-155.0512486,training,0.0,Flowers / Foliage / Landscape,Big Island,6.254099849999999
19.64725679,-155.05724686,training,0.0,Flowers / Foliage / Landscape,Big Island,1.87722003
19.63088645,-155.04453475,training,1.0,Papaya,Big Island,190.75900269
19.63041076,-155.03668165,training,1.0,Papaya,Big Island,15.0710001
19.62755839,-155.03592454,training,1.0,Papaya,Big Island,25.13769913
19.62605445,-155.03593298,training,1.0,Papaya,Big Island,7.01600981
19.63354071,-155.03672388,training,1.0,Diversified Crop,Big Island,2.04820991
19.6334548,-155.03816639,training,0.0,Flowers / Foliage / Landscape,Big Island,2.12555003
19.63242933,-155.03392683,training,1.0,Papaya,Big Island,1.33978999
19.6342391,-155.02956048,training,1.0,Tropical Fruits,Big Island,14.26980019
19.63297864,-155.02887722,training,1.0,Tropical Fruits,Big Island,5.42373991
19.6350621,-155.03048811,training,1.0,Papaya,Big Island,9.97799969
19.64490445,-155.03947915,training,1.0,Papaya,Big Island,38.082901
19.64138788,-155.03826429,training,1.0,Macadamia Nuts,Big Island,48.582901
19.6431431,-155.04021919,training,1.0,Papaya,Big Island,3.97389007
19.64848541,-155.04310705,training,1.0,Papaya,Big Island,139.20199585
19.65600812,-155.03688509,training,1.0,Macadamia Nuts,Big Island,56.87390137
19.65204261,-155.03130625,training,1.0,Macadamia Nuts,Big Island,57.675498960000006
19.65446832,-155.03995341,training,1.0,Macadamia Nuts,Big Island,39.61949921
19.64458059,-155.03540009,training,1.0,Macadamia Nuts,Big Island,26.37380028
19.64574565,-155.03288788,training,1.0,Macadamia Nuts,Big Island,53.27280045
19.64714916,-155.02941508,training,1.0,Macadamia Nuts,Big Island,49.17660141
19.64855344,-155.02597902,training,1.0,Macadamia Nuts,Big Island,44.45510101
19.64977761,-155.02246024,training,1.0,Macadamia Nuts,Big Island,44.56539917
19.65015757,-155.03767999,training,1.0,Macadamia Nuts,Big Island,28.59819984
19.65081276,-155.03484647,training,1.0,Macadamia Nuts,Big Island,58.01990128
19.65327136,-155.02779812,training,1.0,Macadamia Nuts,Big Island,57.058998110000005
19.65724497,-155.03334399,training,1.0,Macadamia Nuts,Big Island,55.8280983
19.65476565,-155.00515268,training,1.0,Macadamia Nuts,Big Island,153.46800231999998
19.65847393,-155.02982823,training,1.0,Macadamia Nuts,Big Island,56.168300630000005
19.66357657,-155.03170524,training,1.0,Macadamia Nuts,Big Island,54.13890076
19.67364522,-155.00342414,training,0.0,Flowers / Foliage / Landscape,Big Island,9.00115967
19.67286652,-155.00072017,training,0.0,Flowers / Foliage / Landscape,Big Island,6.40751982
19.66531915,-155.0286093,training,1.0,Macadamia Nuts,Big Island,63.770401
19.66138836,-155.03475346,training,1.0,Macadamia Nuts,Big Island,30.8817997
19.65946346,-155.03744399,training,1.0,Macadamia Nuts,Big Island,9.03765011
19.65446475,-155.02434872,training,1.0,Macadamia Nuts,Big Island,55.25479889
19.65656574,-155.01547665,training,1.0,Macadamia Nuts,Big Island,37.81629944
19.66802359,-155.01696429,training,1.0,Macadamia Nuts,Big Island,37.92649841
19.66472451,-155.01195881,training,1.0,Macadamia Nuts,Big Island,50.4659996
19.65508252,-155.02111049,training,1.0,Macadamia Nuts,Big Island,40.2193985
19.65966194,-155.02639845,training,1.0,Macadamia Nuts,Big Island,53.0306015
19.65855478,-155.02361728,training,1.0,Macadamia Nuts,Big Island,3.33088994
19.66488847,-155.02575828,training,1.0,Macadamia Nuts,Big Island,14.99979973
19.66152818,-155.02444637,training,1.0,Macadamia Nuts,Big Island,12.55630016
19.66579429,-155.02351597,training,1.0,Macadamia Nuts,Big Island,38.36309814
19.66228597,-155.02208683,training,1.0,Macadamia Nuts,Big Island,31.73719978
19.66688681,-155.02023023,training,1.0,Macadamia Nuts,Big Island,37.5625
19.66372803,-155.01912974,training,1.0,Macadamia Nuts,Big Island,23.15550041
19.66915752,-155.01372508,training,1.0,Macadamia Nuts,Big Island,37.19680023
19.66401318,-155.01509619,training,1.0,Macadamia Nuts,Big Island,41.21770096
19.65973053,-155.01571968,training,1.0,Macadamia Nuts,Big Island,41.38190079
19.65579391,-155.01845672,training,1.0,Macadamia Nuts,Big Island,21.66679955
19.65877635,-155.02084339,training,1.0,Macadamia Nuts,Big Island,41.46020126
19.6577684,-155.0120059,training,1.0,Macadamia Nuts,Big Island,36.03110123
19.66893631,-155.00885482,training,1.0,Macadamia Nuts,Big Island,113.81999969
19.66453812,-155.0024686,training,1.0,Macadamia Nuts,Big Island,46.12070084
19.66961101,-155.00457133,training,1.0,Macadamia Nuts,Big Island,55.16400146
19.66610059,-154.9993441,training,1.0,Macadamia Nuts,Big Island,35.58160019
19.66978325,-155.00121544,training,1.0,Macadamia Nuts,Big Island,30.03779984
19.64516405,-155.01607954,training,1.0,Macadamia Nuts,Big Island,97.49770355
19.65171402,-155.01464889,training,1.0,Macadamia Nuts,Big Island,187.1000061
19.64966029,-155.00287384,training,1.0,Macadamia Nuts,Big Island,115.73400116
19.66187018,-155.00606425,training,1.0,Macadamia Nuts,Big Island,114.59999847
19.65653212,-154.999179,training,1.0,Macadamia Nuts,Big Island,57.096801760000005
19.65095574,-154.99661157,training,1.0,Macadamia Nuts,Big Island,70.67630005
19.6602707,-155.00155775,training,1.0,Macadamia Nuts,Big Island,7.10860014
19.66904122,-155.02409752,training,1.0,Macadamia Nuts,Big Island,52.59130096
19.64309669,-155.02155592,training,1.0,Banana,Big Island,21.51679993
19.64077641,-155.01945152,training,1.0,Banana,Big Island,12.15450001
19.64042532,-155.0215399,training,1.0,Banana,Big Island,4.22048998
19.63668557,-155.03033003,training,1.0,Tropical Fruits,Big Island,9.77750015
19.64212841,-155.03186522,training,1.0,Banana,Big Island,32.9966011
19.64012989,-155.0248567,training,1.0,Macadamia Nuts,Big Island,170.67700195
19.64133777,-155.02948202,training,1.0,Macadamia Nuts,Big Island,2.19880009
19.64249997,-155.02452809,training,1.0,Banana,Big Island,4.21474981
19.64245364,-155.02322248,training,1.0,Banana,Big Island,11.41549969
19.6436569,-155.0191383,training,1.0,Macadamia Nuts,Big Island,24.18919945
19.64459549,-155.02217506,training,1.0,Tropical Fruits,Big Island,0.78055203
19.64040921,-155.02049714,training,1.0,Tropical Fruits,Big Island,2.84060001
19.64113085,-155.02352009,training,1.0,Tropical Fruits,Big Island,2.89181995
19.62846217,-155.02549135,training,1.0,Papaya,Big Island,31.31040001
19.63032396,-155.0183919,training,1.0,Banana,Big Island,22.7635994
19.62805622,-155.0232879,training,1.0,Banana,Big Island,25.72060013
19.62492564,-155.01694369,training,1.0,Banana,Big Island,9.76255989
19.6288909,-155.01303296,training,1.0,Tropical Fruits,Big Island,58.00120163
19.62692517,-155.0213102,training,1.0,Banana,Big Island,60.606998440000005
19.62594398,-155.01971553,training,1.0,Tropical Fruits,Big Island,4.67791986
19.6256117,-155.01787824,training,1.0,Diversified Crop,Big Island,4.530600069999999
19.62745278,-155.01814658,training,1.0,Tropical Fruits,Big Island,8.45584965
19.62668847,-155.01523157,training,1.0,Diversified Crop,Big Island,12.02159977
19.63505364,-155.03253349,training,1.0,Papaya,Big Island,12.2748003
19.63813295,-155.04103028,training,1.0,Macadamia Nuts,Big Island,3.4425199
19.63829608,-155.02986621,training,1.0,Banana,Big Island,4.677989960000001
19.63839415,-155.03275392,training,0.0,Pasture,Big Island,72.70520020000001
19.64508138,-155.00917781,training,1.0,Papaya,Big Island,115.18699646
19.63321399,-155.02195941,training,1.0,Macadamia Nuts,Big Island,11.385399820000002
19.63329128,-155.0202285,training,1.0,Banana,Big Island,14.2876997
19.63485478,-155.01777705,training,1.0,Banana,Big Island,36.96860123
19.6289254,-155.00516155,training,0.0,Pasture,Big Island,930.26800537
19.63821826,-155.01345013,training,1.0,Papaya,Big Island,36.24670029
19.64128004,-155.00782007,training,1.0,Papaya,Big Island,47.26879883
19.61029202,-155.02259086,training,1.0,Papaya,Big Island,56.2845993
19.61402963,-155.02137585,training,1.0,Papaya,Big Island,7.176670069999999
19.61189723,-155.02293974,training,1.0,Tropical Fruits,Big Island,17.70590019
19.61986109,-155.02906221,training,1.0,Macadamia Nuts,Big Island,30.13439941
19.61823493,-155.03078811,training,1.0,Macadamia Nuts,Big Island,8.20641041
19.61863635,-155.03317487,training,1.0,Papaya,Big Island,44.49480057
19.61571533,-155.04469579,training,1.0,Papaya,Big Island,11.38580036
19.6183268,-155.0454335,training,1.0,Papaya,Big Island,24.49710083
19.6159279,-155.04649436,training,1.0,Diversified Crop,Big Island,3.32306004
19.61865979,-155.02721059,training,0.0,Flowers / Foliage / Landscape,Big Island,12.62370014
19.6198298,-155.02490036,training,1.0,Papaya,Big Island,64.37830353
19.61437825,-155.02745012,training,1.0,Papaya,Big Island,84.38880157
19.62358339,-155.03110562,training,1.0,Papaya,Big Island,8.30228043
19.61650088,-155.02400563,training,1.0,Papaya,Big Island,6.620679859999999
19.6123993,-155.02616293,training,1.0,Papaya,Big Island,14.28989983
19.60196799,-155.02948539,training,0.0,Flowers / Foliage / Landscape,Big Island,5.479720120000001
19.60218915,-155.02816225,training,0.0,Flowers / Foliage / Landscape,Big Island,2.13616991
19.60249272,-155.0276771,training,0.0,Flowers / Foliage / Landscape,Big Island,0.974751
19.60109068,-155.02733981,training,0.0,Flowers / Foliage / Landscape,Big Island,2.24469995
19.60626187,-155.03088318,training,1.0,Papaya,Big Island,3.12076998
19.59959513,-155.00538139,training,1.0,Diversified Crop,Big Island,5.41889
19.59904585,-155.00791993,training,0.0,Flowers / Foliage / Landscape,Big Island,10.97959995
19.59701006,-155.00780473,training,0.0,Flowers / Foliage / Landscape,Big Island,1.72932994
19.59667008,-155.00940695,training,1.0,Diversified Crop,Big Island,1.57998002
19.58679992,-155.01638662,training,1.0,Diversified Crop,Big Island,10.27340031
19.58826038,-155.01452404,training,1.0,Diversified Crop,Big Island,1.02675998
19.57790777,-155.00541146,training,0.0,Flowers / Foliage / Landscape,Big Island,0.72654802
